,cascade_root_id,cascade_id,time_bucket,depth,size,max_breadth,virality,strongly_cc,size_of_scc,density,layer_ratio,structural_heterogeneity,characteristic_distance,veracity
54049,673853.0,54049.0,4034725.0,1.0,2.0,2.0,0.5,2.0,2.0,0.5,1.0,1.0,1.43957893271737,0.0
5846,4021584.0,88435.0,4034735.0,1.0,2.0,2.0,0.5,2.0,2.0,0.5,1.0,1.0,1.43957893271737,1.0
78606,826515.0,78606.0,4034725.0,3.0,27.0,13.0,0.0883190883190883,27.0,27.0,0.037037037037037,2.083333333333333,1.641951862010505,1.202535000362648,0.0
68082,718273.0,68082.0,4034725.0,1.0,6.0,6.0,0.1666666666666666,6.0,6.0,0.1666666666666666,1.0,1.3416407864998738,5.540522967544619,0.0
67413,714263.0,67413.0,4034725.0,1.0,5.0,5.0,0.2,5.0,5.0,0.2,1.0,1.25,4.445556177931239,0.0
65320,704459.0,65320.0,4034725.0,1.0,4.0,4.0,0.25,4.0,4.0,0.25,1.0,1.1547005383792517,3.4973316197244064,0.0
79096,842298.0,79096.0,4034725.0,4.0,22.0,13.0,0.1645021645021645,22.0,22.0,0.0454545454545454,4.25,1.75157849121424,1.316030781281016,0.0
51454,668375.0,51454.0,4034725.0,1.0,2.0,2.0,0.5,2.0,2.0,0.5,1.0,1.0,1.43957893271737,0.0
51846,669202.0,51846.0,4034725.0,1.0,2.0,2.0,0.5,2.0,2.0,0.5,1.0,1.0,1.43957893271737,0.0
58862,684013.0,58862.0,4034725.0,1.0,2.0,2.0,0.5,2.0,2.0,0.5,1.0,1.0,1.43957893271737,0.0
70648,732967.0,70648.0,4034725.0,1.0,10.0,10.0,0.1,10.0,10.0,0.1,1.0,1.6666666666666663,9.606711778092896,0.0
64703,701922.0,64703.0,4034725.0,1.0,4.0,4.0,0.25,4.0,4.0,0.25,1.0,1.1547005383792517,3.4973316197244064,0.0
65029,703262.0,65029.0,4034725.0,1.0,4.0,4.0,0.25,4.0,4.0,0.25,1.0,1.1547005383792517,3.4973316197244064,0.0
75942,776984.0,75942.0,4034725.0,3.0,5.0,2.0,0.65,5.0,5.0,0.2,2.0,1.118033988749895,1.93103393296264,0.0
69545,727480.0,69545.0,4034725.0,2.0,3.0,2.0,0.6666666666666666,3.0,3.0,0.3333333333333333,1.5,1.0606601717798214,1.8197849361681229,0.0
58789,683858.0,58789.0,4034725.0,1.0,2.0,2.0,0.5,2.0,2.0,0.5,1.0,1.0,1.43957893271737,0.0
70140,729333.0,70140.0,4034725.0,2.0,3.0,2.0,0.6666666666666666,3.0,3.0,0.3333333333333333,1.5,1.0606601717798214,1.8197849361681229,0.0
78280,817536.0,78280.0,4034725.0,3.0,21.0,10.0,0.1214285714285714,21.0,21.0,0.0476190476190476,1.8,1.4581666571417686,1.5593183620222346,0.0
65100,703555.0,65100.0,4034725.0,1.0,4.0,4.0,0.25,4.0,4.0,0.25,1.0,1.1547005383792517,3.4973316197244064,0.0
62480,694370.0,62480.0,4034725.0,1.0,3.0,3.0,0.3333333333333333,3.0,3.0,0.3333333333333333,1.0,1.0606601717798214,2.466303425947148,0.0
70149,729360.0,70149.0,4034725.0,2.0,3.0,2.0,0.6666666666666666,3.0,3.0,0.3333333333333333,1.5,1.0606601717798214,1.8197849361681229,0.0
64235,699998.0,64235.0,4034725.0,1.0,4.0,4.0,0.25,4.0,4.0,0.25,1.0,1.1547005383792517,3.4973316197244064,0.0
3293,4015736.0,85882.0,4034735.0,1.0,3.0,3.0,0.3333333333333333,3.0,3.0,0.3333333333333333,1.0,1.0606601717798214,2.466303425947148,1.0
57608,681366.0,57608.0,4034725.0,1.0,2.0,2.0,0.5,2.0,2.0,0.5,1.0,1.0,1.43957893271737,0.0
3118,4015192.0,85707.0,4034735.0,1.0,3.0,3.0,0.3333333333333333,3.0,3.0,0.3333333333333333,1.0,1.0606601717798214,2.466303425947148,1.0
79091,842092.0,79091.0,4034725.0,3.0,39.0,25.0,0.0762483130904183,39.0,39.0,0.0256410256410256,3.7777777777777777,2.247343769124007,1.5555040677275636,0.0
76487,784237.0,76487.0,4034725.0,1.0,28.0,28.0,0.0357142857142857,28.0,28.0,0.0357142857142857,1.0,2.6943012562182536,27.774778209301584,0.0
57355,680832.0,57355.0,4034725.0,1.0,2.0,2.0,0.5,2.0,2.0,0.5,1.0,1.0,1.43957893271737,0.0
79702,869163.0,79702.0,4034725.0,4.0,40.0,21.0,0.0692307692307692,40.0,40.0,0.025,1.4761904761904765,1.9050436534365855,1.123274045319798,0.0
67018,712244.0,67018.0,4034725.0,1.0,5.0,5.0,0.2,5.0,5.0,0.2,1.0,1.25,4.445556177931239,0.0
56193,678379.0,56193.0,4034725.0,1.0,2.0,2.0,0.5,2.0,2.0,0.5,1.0,1.0,1.43957893271737,0.0
2628,4012964.0,85217.0,4034735.0,1.0,6.0,6.0,0.1666666666666666,6.0,6.0,0.1666666666666666,1.0,1.3416407864998738,5.540522967544619,1.0
61629,691722.0,61629.0,4034725.0,1.0,3.0,3.0,0.3333333333333333,3.0,3.0,0.3333333333333333,1.0,1.0606601717798214,2.466303425947148,0.0
63753,698330.0,63753.0,4034725.0,1.0,3.0,3.0,0.3333333333333333,3.0,3.0,0.3333333333333333,1.0,1.0606601717798214,2.466303425947148,0.0
66471,709448.0,66471.0,4034725.0,1.0,5.0,5.0,0.2,5.0,5.0,0.2,1.0,1.25,4.445556177931239,0.0
53437,672561.0,53437.0,4034725.0,1.0,2.0,2.0,0.5,2.0,2.0,0.5,1.0,1.0,1.43957893271737,0.0
78229,816338.0,78229.0,4034725.0,3.0,21.0,10.0,0.1309523809523809,21.0,21.0,0.0476190476190476,2.25,1.4760589419125514,1.6013400637300612,0.0
63982,699042.0,63982.0,4034725.0,1.0,3.0,3.0,0.3333333333333333,3.0,3.0,0.3333333333333333,1.0,1.0606601717798214,2.466303425947148,0.0
3993,4017672.0,86582.0,4034735.0,1.0,2.0,2.0,0.5,2.0,2.0,0.5,1.0,1.0,1.43957893271737,1.0
74091,755578.0,74091.0,4034725.0,2.0,9.0,8.0,0.1388888888888889,9.0,9.0,0.1111111111111111,1.125,1.4523687548277813,0.9135735523927536,0.0
75393,770030.0,75393.0,4034725.0,2.0,12.0,7.0,0.1590909090909091,12.0,12.0,0.0833333333333333,1.7142857142857142,1.3545149477955765,2.288108089643959,0.0
67010,712204.0,67010.0,4034725.0,1.0,5.0,5.0,0.2,5.0,5.0,0.2,1.0,1.25,4.445556177931239,0.0
51943,669407.0,51943.0,4034725.0,1.0,2.0,2.0,0.5,2.0,2.0,0.5,1.0,1.0,1.43957893271737,0.0
77470,799373.0,77470.0,4034725.0,2.0,26.0,20.0,0.0569230769230769,26.0,26.0,0.0384615384615384,1.3,2.084994004787544,1.3618104888288889,0.0
58317,682863.0,58317.0,4034725.0,1.0,2.0,2.0,0.5,2.0,2.0,0.5,1.0,1.0,1.43957893271737,0.0
79252,848439.0,79252.0,4034725.0,4.0,26.0,20.0,0.0769230769230769,26.0,26.0,0.0384615384615384,1.15,2.049780476051033,1.2045689825053898,0.0
63095,696283.0,63095.0,4034725.0,1.0,3.0,3.0,0.3333333333333333,3.0,3.0,0.3333333333333333,1.0,1.0606601717798214,2.466303425947148,0.0
59087,684488.0,59087.0,4034725.0,1.0,2.0,2.0,0.5,2.0,2.0,0.5,1.0,1.0,1.43957893271737,0.0
78078,812522.0,78078.0,4034725.0,4.0,5.0,2.0,1.0,5.0,5.0,0.2,1.5,1.0458250331675945,2.5616103634827905,0.0
57180,680463.0,57180.0,4034725.0,1.0,2.0,2.0,0.5,2.0,2.0,0.5,1.0,1.0,1.43957893271737,0.0
67496,714691.0,67496.0,4034725.0,1.0,6.0,6.0,0.1666666666666666,6.0,6.0,0.1666666666666666,1.0,1.3416407864998738,5.540522967544619,0.0
5389,4020618.0,87978.0,4034735.0,1.0,2.0,2.0,0.5,2.0,2.0,0.5,1.0,1.0,1.43957893271737,1.0
59005,684316.0,59005.0,4034725.0,1.0,2.0,2.0,0.5,2.0,2.0,0.5,1.0,1.0,1.43957893271737,0.0
53226,672116.0,53226.0,4034725.0,1.0,2.0,2.0,0.5,2.0,2.0,0.5,1.0,1.0,1.43957893271737,0.0
70013,728938.0,70013.0,4034725.0,2.0,3.0,2.0,0.6666666666666666,3.0,3.0,0.3333333333333333,1.5,1.0606601717798214,1.8197849361681229,0.0
64081,699365.0,64081.0,4034725.0,1.0,4.0,4.0,0.25,4.0,4.0,0.25,1.0,1.1547005383792517,3.4973316197244064,0.0
55422,676752.0,55422.0,4034725.0,1.0,2.0,2.0,0.5,2.0,2.0,0.5,1.0,1.0,1.43957893271737,0.0
71827,739648.0,71827.0,4034725.0,2.0,5.0,3.0,0.4,5.0,5.0,0.2,1.6666666666666667,1.118033988749895,2.182194962916104,0.0
5516,4020888.0,88105.0,4034735.0,1.0,2.0,2.0,0.5,2.0,2.0,0.5,1.0,1.0,1.43957893271737,1.0
2623,4012934.0,85212.0,4034735.0,1.0,6.0,6.0,0.1666666666666666,6.0,6.0,0.1666666666666666,1.0,1.3416407864998738,5.540522967544619,1.0
72682,744740.0,72682.0,4034725.0,2.0,6.0,5.0,0.2333333333333333,6.0,6.0,0.1666666666666666,1.2,1.2,1.1272434476690016,0.0
51668,668826.0,51668.0,4034725.0,1.0,2.0,2.0,0.5,2.0,2.0,0.5,1.0,1.0,1.43957893271737,0.0
72314,742138.0,72314.0,4034725.0,2.0,5.0,4.0,0.3,5.0,5.0,0.2,1.25,1.118033988749895,1.2430425572334347,0.0
3097,4015126.0,85686.0,4034735.0,1.0,3.0,3.0,0.3333333333333333,3.0,3.0,0.3333333333333333,1.0,1.0606601717798214,2.466303425947148,1.0
52561,670712.0,52561.0,4034725.0,1.0,2.0,2.0,0.5,2.0,2.0,0.5,1.0,1.0,1.43957893271737,0.0
64509,701124.0,64509.0,4034725.0,1.0,4.0,4.0,0.25,4.0,4.0,0.25,1.0,1.1547005383792517,3.4973316197244064,0.0
79796,873870.0,79796.0,4034725.0,2.0,80.0,75.0,0.0140822784810126,80.0,80.0,0.0125,1.0666666666666669,4.22564939416837,0.7166855273333457,0.0
59074,684461.0,59074.0,4034725.0,1.0,2.0,2.0,0.5,2.0,2.0,0.5,1.0,1.0,1.43957893271737,0.0
62218,693555.0,62218.0,4034725.0,1.0,3.0,3.0,0.3333333333333333,3.0,3.0,0.3333333333333333,1.0,1.0606601717798214,2.466303425947148,0.0
72510,743690.0,72510.0,4034725.0,2.0,6.0,5.0,0.2333333333333333,6.0,6.0,0.1666666666666666,1.2,1.2,1.1272434476690016,0.0
55995,677960.0,55995.0,4034725.0,1.0,2.0,2.0,0.5,2.0,2.0,0.5,1.0,1.0,1.43957893271737,0.0
51187,667811.0,51187.0,4034725.0,1.0,2.0,2.0,0.5,2.0,2.0,0.5,1.0,1.0,1.43957893271737,0.0
4044,4017780.0,86633.0,4034735.0,1.0,2.0,2.0,0.5,2.0,2.0,0.5,1.0,1.0,1.43957893271737,1.0
77651,802906.0,77651.0,4034725.0,3.0,14.0,8.0,0.1538461538461538,14.0,14.0,0.0714285714285714,1.625,1.318956015344788,1.144682647290527,0.0
66350,708830.0,66350.0,4034725.0,1.0,5.0,5.0,0.2,5.0,5.0,0.2,1.0,1.25,4.445556177931239,0.0
81308,1051596.0,81308.0,4034725.0,3.0,277.0,184.0,0.0064354104536179,277.0,277.0,0.003610108303249,1.451086956521739,5.590214561604994,0.901100109941788,0.0
57356,680834.0,57356.0,4034725.0,1.0,2.0,2.0,0.5,2.0,2.0,0.5,1.0,1.0,1.43957893271737,0.0
66923,711758.0,66923.0,4034725.0,1.0,5.0,5.0,0.2,5.0,5.0,0.2,1.0,1.25,4.445556177931239,0.0
50939,667287.0,50939.0,4034725.0,1.0,2.0,2.0,0.5,2.0,2.0,0.5,1.0,1.0,1.43957893271737,0.0
66915,711717.0,66915.0,4034725.0,1.0,5.0,5.0,0.2,5.0,5.0,0.2,1.0,1.25,4.445556177931239,0.0
80278,906373.0,80278.0,4034725.0,3.0,95.0,75.0,0.0156774916013437,95.0,95.0,0.0105263157894736,1.24,3.893529821137256,0.7530059302596083,0.0
2178,4010374.0,84767.0,4034735.0,2.0,4.0,2.0,0.5833333333333334,4.0,4.0,0.25,2.0,1.1547005383792517,2.8854447010149715,1.0
67261,713486.0,67261.0,4034725.0,1.0,5.0,5.0,0.2,5.0,5.0,0.2,1.0,1.25,4.445556177931239,0.0
57388,680901.0,57388.0,4034725.0,1.0,2.0,2.0,0.5,2.0,2.0,0.5,1.0,1.0,1.43957893271737,0.0
69101,725460.0,69101.0,4034725.0,1.0,8.0,8.0,0.125,8.0,8.0,0.125,1.0,1.511857892036909,7.56474452887877,0.0
73924,754255.0,73924.0,4034725.0,2.0,7.0,4.0,0.2857142857142857,7.0,7.0,0.1428571428571428,1.75,1.1242281302693369,2.364634266116017,0.0
76361,782425.0,76361.0,4034725.0,3.0,6.0,4.0,0.4,6.0,6.0,0.1666666666666666,1.25,1.095445115010332,1.6513417508761667,0.0
66772,710986.0,66772.0,4034725.0,1.0,5.0,5.0,0.2,5.0,5.0,0.2,1.0,1.25,4.445556177931239,0.0
78216,816024.0,78216.0,4034725.0,3.0,23.0,19.0,0.0652173913043478,23.0,23.0,0.0434782608695652,1.1578947368421053,2.062304335822848,0.9385877202897536,0.0
79331,852021.0,79331.0,4034725.0,3.0,46.0,30.0,0.038647342995169,46.0,46.0,0.0217391304347826,1.5,2.3324866188599014,0.793188904133275,0.0
72573,744074.0,72573.0,4034725.0,2.0,6.0,5.0,0.2333333333333333,6.0,6.0,0.1666666666666666,1.2,1.2,1.1272434476690016,0.0
5641,4021152.0,88230.0,4034735.0,1.0,2.0,2.0,0.5,2.0,2.0,0.5,1.0,1.0,1.43957893271737,1.0
1398,4004523.0,83987.0,4034735.0,2.0,11.0,9.0,0.1272727272727272,11.0,11.0,0.0909090909090909,1.2222222222222223,1.4832396974191326,1.1736930760499298,1.0
69719,728021.0,69719.0,4034725.0,2.0,3.0,2.0,0.6666666666666666,3.0,3.0,0.3333333333333333,1.5,1.0606601717798214,1.8197849361681229,0.0
63698,698158.0,63698.0,4034725.0,1.0,3.0,3.0,0.3333333333333333,3.0,3.0,0.3333333333333333,1.0,1.0606601717798214,2.466303425947148,0.0
77217,794864.0,77217.0,4034725.0,3.0,11.0,8.0,0.1727272727272727,11.0,11.0,0.0909090909090909,1.25,1.3674794331177342,1.223868881915848,0.0
72217,741642.0,72217.0,4034725.0,2.0,5.0,4.0,0.3,5.0,5.0,0.2,1.25,1.118033988749895,1.2430425572334347,0.0
3617,4016745.0,86206.0,4034735.0,1.0,3.0,3.0,0.3333333333333333,3.0,3.0,0.3333333333333333,1.0,1.0606601717798214,2.466303425947148,1.0
59627,685628.0,59627.0,4034725.0,1.0,2.0,2.0,0.5,2.0,2.0,0.5,1.0,1.0,1.43957893271737,0.0
66218,708155.0,66218.0,4034725.0,1.0,5.0,5.0,0.2,5.0,5.0,0.2,1.0,1.25,4.445556177931239,0.0
62645,694883.0,62645.0,4034725.0,1.0,3.0,3.0,0.3333333333333333,3.0,3.0,0.3333333333333333,1.0,1.0606601717798214,2.466303425947148,0.0
65109,703591.0,65109.0,4034725.0,1.0,4.0,4.0,0.25,4.0,4.0,0.25,1.0,1.1547005383792517,3.4973316197244064,0.0
81688,1179697.0,81688.0,4034725.0,9.0,307.0,85.0,0.0431755764194928,307.0,307.0,0.003257328990228,1.3777777777777778,2.199839216801312,1.993531355523661,0.0
51344,668143.0,51344.0,4034725.0,1.0,2.0,2.0,0.5,2.0,2.0,0.5,1.0,1.0,1.43957893271737,0.0
53091,671831.0,53091.0,4034725.0,1.0,2.0,2.0,0.5,2.0,2.0,0.5,1.0,1.0,1.43957893271737,0.0
53897,673531.0,53897.0,4034725.0,1.0,2.0,2.0,0.5,2.0,2.0,0.5,1.0,1.0,1.43957893271737,0.0
56781,679620.0,56781.0,4034725.0,1.0,2.0,2.0,0.5,2.0,2.0,0.5,1.0,1.0,1.43957893271737,0.0
62508,694457.0,62508.0,4034725.0,1.0,3.0,3.0,0.3333333333333333,3.0,3.0,0.3333333333333333,1.0,1.0606601717798214,2.466303425947148,0.0
72126,741177.0,72126.0,4034725.0,2.0,5.0,4.0,0.3,5.0,5.0,0.2,1.25,1.118033988749895,1.2430425572334347,0.0
81739,1205343.0,81739.0,4034725.0,4.0,542.0,441.0,0.0028340301887307,542.0,542.0,0.0018450184501845,1.1746031746031746,9.48881738317431,0.692476289719851,0.0
4208,4018125.0,86797.0,4034735.0,1.0,2.0,2.0,0.5,2.0,2.0,0.5,1.0,1.0,1.43957893271737,1.0
53034,671711.0,53034.0,4034725.0,1.0,2.0,2.0,0.5,2.0,2.0,0.5,1.0,1.0,1.43957893271737,0.0
5038,4019878.0,87627.0,4034735.0,1.0,2.0,2.0,0.5,2.0,2.0,0.5,1.0,1.0,1.43957893271737,1.0
75795,774945.0,75795.0,4034725.0,2.0,14.0,9.0,0.1263736263736263,14.0,14.0,0.0714285714285714,1.5555555555555556,1.4675987714106855,1.939785856690473,0.0
73120,747768.0,73120.0,4034725.0,2.0,6.0,4.0,0.3,6.0,6.0,0.1666666666666666,1.5,1.095445115010332,1.8200766577462637,0.0
56971,680021.0,56971.0,4034725.0,1.0,2.0,2.0,0.5,2.0,2.0,0.5,1.0,1.0,1.43957893271737,0.0
56007,677987.0,56007.0,4034725.0,1.0,2.0,2.0,0.5,2.0,2.0,0.5,1.0,1.0,1.43957893271737,0.0
54134,674033.0,54134.0,4034725.0,1.0,2.0,2.0,0.5,2.0,2.0,0.5,1.0,1.0,1.43957893271737,0.0
82268,1747960.0,82268.0,4034725.0,8.0,1993.0,1200.0,0.0015501040791364,1993.0,1993.0,0.0005017561465127,1.2666666666666666,13.509960765652789,0.0,0.0
51327,668107.0,51327.0,4034725.0,1.0,2.0,2.0,0.5,2.0,2.0,0.5,1.0,1.0,1.43957893271737,0.0
70632,732854.0,70632.0,4034725.0,2.0,4.0,2.0,0.5833333333333334,4.0,4.0,0.25,2.0,1.1547005383792517,2.8854447010149715,0.0
57750,681666.0,57750.0,4034725.0,1.0,2.0,2.0,0.5,2.0,2.0,0.5,1.0,1.0,1.43957893271737,0.0
69422,727098.0,69422.0,4034725.0,2.0,3.0,2.0,0.6666666666666666,3.0,3.0,0.3333333333333333,1.5,1.0606601717798214,1.8197849361681229,0.0
53902,673543.0,53902.0,4034725.0,1.0,2.0,2.0,0.5,2.0,2.0,0.5,1.0,1.0,1.43957893271737,0.0
81112,1009730.0,81112.0,4034725.0,5.0,166.0,64.0,0.0361080686381891,166.0,166.0,0.0060240963855421,1.515625,3.070257808708832,3.3864588900657453,0.0
69902,728591.0,69902.0,4034725.0,2.0,3.0,2.0,0.6666666666666666,3.0,3.0,0.3333333333333333,1.5,1.0606601717798214,1.8197849361681229,0.0
65955,707068.0,65955.0,4034725.0,1.0,4.0,4.0,0.25,4.0,4.0,0.25,1.0,1.1547005383792517,3.4973316197244064,0.0
67705,715969.0,67705.0,4034725.0,1.0,6.0,6.0,0.1666666666666666,6.0,6.0,0.1666666666666666,1.0,1.3416407864998738,5.540522967544619,0.0
925,3998104.0,83514.0,4034735.0,3.0,11.0,8.0,0.1727272727272727,11.0,11.0,0.0909090909090909,1.25,1.3674794331177342,1.223868881915848,1.0
3352,4015920.0,85941.0,4034735.0,1.0,3.0,3.0,0.3333333333333333,3.0,3.0,0.3333333333333333,1.0,1.0606601717798214,2.466303425947148,1.0
774,3995081.0,83363.0,4034735.0,2.0,34.0,33.0,0.0311942959001782,34.0,34.0,0.0294117647058823,1.0303030303030305,2.876394539414372,0.5705010142969689,1.0
76695,787098.0,76695.0,4034725.0,3.0,7.0,4.0,0.3571428571428571,7.0,7.0,0.1428571428571428,1.5,1.0801234497346437,1.5322356121827183,0.0
60464,688098.0,60464.0,4034725.0,1.0,3.0,3.0,0.3333333333333333,3.0,3.0,0.3333333333333333,1.0,1.0606601717798214,2.466303425947148,0.0
1059,4000094.0,83648.0,4034735.0,2.0,20.0,19.0,0.0552631578947368,20.0,20.0,0.05,1.0526315789473684,2.189119404535308,0.6676216900325477,1.0
67171,713026.0,67171.0,4034725.0,1.0,5.0,5.0,0.2,5.0,5.0,0.2,1.0,1.25,4.445556177931239,0.0
79724,870225.0,79724.0,4034725.0,2.0,76.0,71.0,0.0149122807017543,76.0,76.0,0.0131578947368421,1.0704225352112675,4.105497669115294,0.7388424944601074,0.0
69352,726880.0,69352.0,4034725.0,2.0,3.0,2.0,0.6666666666666666,3.0,3.0,0.3333333333333333,1.5,1.0606601717798214,1.8197849361681229,0.0
2944,4014503.0,85533.0,4034735.0,1.0,4.0,4.0,0.25,4.0,4.0,0.25,1.0,1.1547005383792517,3.4973316197244064,1.0
68933,724096.0,68933.0,4034725.0,1.0,8.0,8.0,0.125,8.0,8.0,0.125,1.0,1.511857892036909,7.56474452887877,0.0
56989,680058.0,56989.0,4034725.0,1.0,2.0,2.0,0.5,2.0,2.0,0.5,1.0,1.0,1.43957893271737,0.0
56570,679175.0,56570.0,4034725.0,1.0,2.0,2.0,0.5,2.0,2.0,0.5,1.0,1.0,1.43957893271737,0.0
76494,784368.0,76494.0,4034725.0,3.0,6.0,3.0,0.4666666666666667,6.0,6.0,0.1666666666666666,1.6666666666666667,1.0392304845413265,1.7035428330140758,0.0
5804,4021495.0,88393.0,4034735.0,1.0,2.0,2.0,0.5,2.0,2.0,0.5,1.0,1.0,1.43957893271737,1.0
82105,1491215.0,82105.0,4034725.0,5.0,1258.0,614.0,0.0022000801868835,1258.0,1258.0,0.0007949125596184,2.326133909287257,6.857365201035209,0.0,0.0
79157,844553.0,79157.0,4034725.0,3.0,39.0,19.0,0.0587044534412955,39.0,39.0,0.0256410256410256,1.894736842105263,1.8263423325843036,1.1995263604887425,0.0
56661,679367.0,56661.0,4034725.0,1.0,2.0,2.0,0.5,2.0,2.0,0.5,1.0,1.0,1.43957893271737,0.0
68802,723115.0,68802.0,4034725.0,1.0,7.0,7.0,0.1428571428571428,7.0,7.0,0.1428571428571428,1.0,1.4288690166235205,6.566261104483427,0.0
66913,711707.0,66913.0,4034725.0,1.0,5.0,5.0,0.2,5.0,5.0,0.2,1.0,1.25,4.445556177931239,0.0
64693,701880.0,64693.0,4034725.0,1.0,4.0,4.0,0.25,4.0,4.0,0.25,1.0,1.1547005383792517,3.4973316197244064,0.0
52072,669680.0,52072.0,4034725.0,1.0,2.0,2.0,0.5,2.0,2.0,0.5,1.0,1.0,1.43957893271737,0.0
1915,4008827.0,84504.0,4034735.0,2.0,5.0,4.0,0.3,5.0,5.0,0.2,1.25,1.118033988749895,1.2430425572334347,1.0
62341,693938.0,62341.0,4034725.0,1.0,3.0,3.0,0.3333333333333333,3.0,3.0,0.3333333333333333,1.0,1.0606601717798214,2.466303425947148,0.0
62131,693285.0,62131.0,4034725.0,1.0,3.0,3.0,0.3333333333333333,3.0,3.0,0.3333333333333333,1.0,1.0606601717798214,2.466303425947148,0.0
57004,680092.0,57004.0,4034725.0,1.0,2.0,2.0,0.5,2.0,2.0,0.5,1.0,1.0,1.43957893271737,0.0
77044,792017.0,77044.0,4034725.0,3.0,10.0,6.0,0.2222222222222222,10.0,10.0,0.1,1.5,1.2668615834434866,1.299522982798856,0.0
51531,668538.0,51531.0,4034725.0,1.0,2.0,2.0,0.5,2.0,2.0,0.5,1.0,1.0,1.43957893271737,0.0
74768,762399.0,74768.0,4034725.0,2.0,11.0,10.0,0.109090909090909,11.0,11.0,0.0909090909090909,1.1,1.6077935190813526,0.8386990417320732,0.0
4378,4018484.0,86967.0,4034735.0,1.0,2.0,2.0,0.5,2.0,2.0,0.5,1.0,1.0,1.43957893271737,1.0
5319,4020471.0,87908.0,4034735.0,1.0,2.0,2.0,0.5,2.0,2.0,0.5,1.0,1.0,1.43957893271737,1.0
60659,688704.0,60659.0,4034725.0,1.0,3.0,3.0,0.3333333333333333,3.0,3.0,0.3333333333333333,1.0,1.0606601717798214,2.466303425947148,0.0
77250,795407.0,77250.0,4034725.0,2.0,25.0,22.0,0.05,25.0,25.0,0.04,1.1363636363636365,2.272648357215774,0.945436726019302,0.0
58817,683918.0,58817.0,4034725.0,1.0,2.0,2.0,0.5,2.0,2.0,0.5,1.0,1.0,1.43957893271737,0.0
81123,1011724.0,81123.0,4034725.0,3.0,219.0,175.0,0.0064722885509614,219.0,219.0,0.0045662100456621,1.2457142857142858,6.089323846730529,0.5593676101250737,0.0
78801,832207.0,78801.0,4034725.0,2.0,47.0,43.0,0.0249768732654949,47.0,47.0,0.0212765957446808,1.0930232558139534,3.184281753167247,0.8106009001226844,0.0
75345,769411.0,75345.0,4034725.0,2.0,13.0,11.0,0.1025641025641025,13.0,13.0,0.0769230769230769,1.181818181818182,1.645701471510958,1.066806754439795,0.0
67228,713317.0,67228.0,4034725.0,1.0,5.0,5.0,0.2,5.0,5.0,0.2,1.0,1.25,4.445556177931239,0.0
78647,827594.0,78647.0,4034725.0,3.0,30.0,24.0,0.0505747126436781,30.0,30.0,0.0333333333333333,1.2083333333333333,2.266438168986894,0.8496580227920141,0.0
53735,673190.0,53735.0,4034725.0,1.0,2.0,2.0,0.5,2.0,2.0,0.5,1.0,1.0,1.43957893271737,0.0
3694,4016984.0,86283.0,4034735.0,1.0,3.0,3.0,0.3333333333333333,3.0,3.0,0.3333333333333333,1.0,1.0606601717798214,2.466303425947148,1.0
65851,706641.0,65851.0,4034725.0,1.0,4.0,4.0,0.25,4.0,4.0,0.25,1.0,1.1547005383792517,3.4973316197244064,0.0
5792,4021470.0,88381.0,4034735.0,1.0,2.0,2.0,0.5,2.0,2.0,0.5,1.0,1.0,1.43957893271737,1.0
52328,670220.0,52328.0,4034725.0,1.0,2.0,2.0,0.5,2.0,2.0,0.5,1.0,1.0,1.43957893271737,0.0
64326,700372.0,64326.0,4034725.0,1.0,4.0,4.0,0.25,4.0,4.0,0.25,1.0,1.1547005383792517,3.4973316197244064,0.0
65072,703439.0,65072.0,4034725.0,1.0,4.0,4.0,0.25,4.0,4.0,0.25,1.0,1.1547005383792517,3.4973316197244064,0.0
53987,673721.0,53987.0,4034725.0,1.0,2.0,2.0,0.5,2.0,2.0,0.5,1.0,1.0,1.43957893271737,0.0
80978,987174.0,80978.0,4034725.0,7.0,76.0,23.0,0.079298245614035,76.0,76.0,0.0131578947368421,1.6521739130434785,1.6642649361738586,1.7059098084037942,0.0
57051,680191.0,57051.0,4034725.0,1.0,2.0,2.0,0.5,2.0,2.0,0.5,1.0,1.0,1.43957893271737,0.0
55503,676923.0,55503.0,4034725.0,1.0,2.0,2.0,0.5,2.0,2.0,0.5,1.0,1.0,1.43957893271737,0.0
62042,693008.0,62042.0,4034725.0,1.0,3.0,3.0,0.3333333333333333,3.0,3.0,0.3333333333333333,1.0,1.0606601717798214,2.466303425947148,0.0
2302,4011165.0,84891.0,4034735.0,2.0,3.0,2.0,0.6666666666666666,3.0,3.0,0.3333333333333333,1.5,1.0606601717798214,1.8197849361681229,1.0
64682,701835.0,64682.0,4034725.0,1.0,4.0,4.0,0.25,4.0,4.0,0.25,1.0,1.1547005383792517,3.4973316197244064,0.0
57434,680999.0,57434.0,4034725.0,1.0,2.0,2.0,0.5,2.0,2.0,0.5,1.0,1.0,1.43957893271737,0.0
3949,4017579.0,86538.0,4034735.0,1.0,2.0,2.0,0.5,2.0,2.0,0.5,1.0,1.0,1.43957893271737,1.0
54787,675410.0,54787.0,4034725.0,1.0,2.0,2.0,0.5,2.0,2.0,0.5,1.0,1.0,1.43957893271737,0.0
52584,670760.0,52584.0,4034725.0,1.0,2.0,2.0,0.5,2.0,2.0,0.5,1.0,1.0,1.43957893271737,0.0
